,portfolio,market,fx_proxy
2022-03-23,0.01248651267666063,0.013046770386140877,-0.0010781511928064193
2022-03-24,0.0,-0.00034095900571049094,-0.000612183818396117
2022-03-25,0.007502992107361465,-0.0045734505452278045,0.00046570880069305635
2022-03-28,0.00095982382160979,-0.001114516508997479,-0.002216299596163883
2022-03-29,0.0,0.005727832657275997,0.003766518508005326
2022-03-30,0.009363796643716355,0.004121783709325537,0.0016105049261074104
2022-03-31,0.002024228478357785,-0.008635865377346943,-0.0007454684107129502
2022-04-01,0.0,0.0019507131925516595,-0.0011573234879817187
2022-04-04,0.0,0.010969862831748728,0.0017293354502380725
2022-04-05,0.0,-4.736417510299334e-06,-0.0005680001151159197
2022-04-06,0.0,-0.013165037068865437,-0.0017799946565704465
2022-04-07,0.0,-0.015394963536764155,-0.0015119426826020793
2022-04-08,0.002142709148015805,0.0024313174219993522,-0.0020026072151308723
2022-04-11,0.0,-0.011094579004788201,-0.0032275266993498516
2022-04-12,0.00084628354387005,-0.005841935207484859,0.0007996158157643359
2022-04-13,0.0,0.007974767474514668,0.0003113116591984594
2022-04-14,0.0046591477949800095,0.012903783052415385,-0.0012479196794798828
2022-04-15,0.0,-0.004533078119329266,-0.0007615667851135614
2022-04-18,0.018709175862756354,-0.010415276248897794,-0.0028830764827110222
2022-04-19,0.0,-0.0005389078243661262,-0.002709391653356778
2022-04-20,0.005207333616204191,0.0025592774228676055,0.001955537500201256
2022-04-21,0.002612705354957905,-0.00047000473978451495,-0.0028124837854875155
2022-04-22,0.0,-0.008681855560245977,-0.0040976213170766836
2022-04-25,0.0,-0.01966699236514143,-0.0035035269092244274
2022-04-26,0.0023886200443242597,-0.0007463270527407377,-0.0008096536407181161
2022-04-27,0.0,-0.003956353687302733,-0.0013979882235037474
2022-04-28,0.0,0.015428631890862039,-0.005064734235517434
2022-04-29,0.0,0.01432561512662069,0.0021373717903731197
2022-05-02,0.00805602165786273,1.7414420831229905e-07,-0.0014387601561548502
2022-05-03,0.002088654355230935,-0.00020276697791640273,0.0014166516019324747
2022-05-04,0.0,-0.004739380623714081,0.00505973053370834
2022-05-05,0.0,0.0030143281693123273,-0.00641140746785413
2022-05-06,0.0,-0.011963611033730134,-0.0020379094129092364
2022-05-09,0.0,-0.016452714530565144,-0.004672564171517341
2022-05-10,0.0,-0.010812082745826164,0.0003899156362405787
2022-05-11,0.00915969462312549,0.0022791246175709987,0.00039828791346199007
2022-05-12,0.0,-0.014613312480285611,-0.00344919406562728
2022-05-13,0.0,0.01679639093992834,0.0016543362233702704
2022-05-16,-0.001056951588534775,0.004893252319698717,-1.824195517802723e-05
2022-05-17,0.0,0.009076651164148101,0.0035288790868412867
2022-05-18,0.007167916889945771,0.009306471727834532,-0.0028942908476658025
2022-05-19,0.0,-0.014653256815071642,0.004411143407852758
2022-05-20,0.0,0.01420056797343524,-0.00036626060856047684
2022-05-23,0.00130650349393987,-0.00037014726288669075,0.0036881324805295916
2022-05-24,0.0,-0.015649609387322294,0.00047701804171435496
2022-05-25,0.0,-0.000475469150464966,-0.0014464758938479325
2022-05-26,0.00682699043226931,-0.00169921525009875,0.00031470368335384524
2022-05-27,0.0,0.010717040649965405,0.0035773996770515977
2022-05-30,0.0,0.01455525644892488,0.0033921057139604553
2022-05-31,0.0030807140027308048,0.004070812247074561,-0.002716522310871615
2022-06-01,-0.0001498997251226,0.006828883319292126,-0.0026057691456812856
2022-06-02,0.0,-0.005467184476657114,0.002666561274310066
2022-06-03,0.011613899491690305,0.006718475190446379,-0.0032472961085854594
2022-06-06,0.0,0.007082521175988735,-0.001563909928488306
2022-06-07,0.0,-0.0013804518635739814,-0.00019315694425218894
2022-06-08,-0.001520363141497955,0.012663100358489821,-0.0026607409974593573
2022-06-09,0.001459972278808515,-0.003393624676708217,-0.003153761144266959
2022-06-10,0.0014633738645989,-0.012543619987487474,-0.0030640146931092
2022-06-13,0.0,-0.02754402803089784,-0.0054640263553940634
2022-06-14,0.0,-0.010824758663995212,-0.0007780332046732795
2022-06-15,0.0,-0.007781673820372749,0.0043049865353789385
2022-06-16,0.0,-0.003554249132630509,0.0011510686895426024
2022-06-17,0.0,-0.012007472809207503,-0.004868416879921314
2022-06-20,0.0,-0.0032911431685581456,-0.0001751601605900286
2022-06-21,0.0,0.015580490722931968,-0.000866963333736885
2022-06-22,0.0,-0.008167351818621297,-0.0017901312992139142
2022-06-23,0.000579630770639305,0.0016097272324445099,6.840337905828446e-05
2022-06-24,0.00851101062985255,0.013469515628565526,0.001230909282619294
2022-06-27,-0.002357795811491735,0.014934522803108044,0.0001054072875165225
2022-06-28,0.0,0.010784295011339462,-0.002437633525182599
2022-06-29,0.061621502706508256,-0.01150128168371506,-0.002016505367488965
2022-06-30,0.0,-0.009329528955498326,0.0016240627060181043
2022-07-01,0.0,-0.009929505213685097,-0.0026747668823625874
2022-07-04,0.0,0.005015312794343633,0.0006127898013308072
2022-07-05,0.0,0.005439259407378571,-0.004202742701118473
2022-07-06,0.0,-0.012969890384595437,-0.0004988347401191968
2022-07-07,0.0,0.008528424671468129,0.0015255019752759508
2022-07-08,0.002556616847725695,0.007280141089605199,0.0007687372480315439
2022-07-11,0.00195216888368594,-0.003768379670955516,-0.005378028450704463
2022-07-12,0.0007982720662093399,-0.013887104010875157,4.4295117258361865e-06
2022-07-13,0.0,0.0011428696168500712,0.0001089152073656674
2022-07-14,0.0,0.0016246727731370877,-0.003391158846103687
2022-07-15,0.0028730385553326397,-0.010461416522723846,0.0011955026937756125
2022-07-18,0.0,0.018740240885545493,0.0006101729084980947
2022-07-19,0.0,0.0006056539079965773,0.003105948050232646
2022-07-20,0.0014624723122714698,0.018574771395994272,-0.0017280667273993557
2022-07-21,0.0,0.0005828578161507034,0.0015068574896670572
2022-07-22,0.004832743515415025,0.0005403871057065732,0.001744937013019224
2022-07-25,0.0,-0.004876613689075018,0.0004742980831100585
2022-07-26,0.003714821131616655,0.004362072862150442,-0.0005500087612670553
2022-07-27,0.0,-0.002328250968477462,0.0016893312786140672
2022-07-28,0.007699954398323004,0.006471117981957039,0.00291685052636575
2022-07-29,0.0,-0.004955955627682418,0.0016642422363811749
2022-08-01,0.0012826173527451753,0.005310382169263315,0.0008068177181791828
2022-08-02,0.0,-0.017647465923075197,-0.002369658343191371
2022-08-03,0.0,0.0022633334650739695,-0.0006849685767473498
2022-08-04,0.00982595228185074,0.004867496151951687,0.0017450812897387147
2022-08-05,0.010277803928608564,0.009707079867202258,-0.0026942213374652694
2022-08-08,0.000707843212050275,0.0006732643128029014,0.0015059716731697218
2022-08-09,0.0,-0.0032665731155735282,-0.0011018167180033365
2022-08-10,0.002332819115355775,-0.008750891380229692,0.00584820204781189
2022-08-11,0.0,0.020333040663302503,-0.0004820696220749462
2022-08-12,0.0,0.009704687917678409,0.0004170386925628312
2022-08-15,0.005855499825358069,1.41708529903783e-06,-0.004037587484729962
2022-08-16,0.022354389812310298,0.001049372486461767,-0.0004410030944972993
2022-08-17,0.015615227433701456,0.007915083338014895,-0.0024923756477344735
2022-08-18,0.0,-0.008641349778078407,-0.002954967470725232
2022-08-19,0.009063095862609305,0.0032769288716166583,-0.0032685675345948736
2022-08-22,-6.0611406794865e-05,-0.0063176769284937,-0.0026710760288725
2022-08-23,0.0,-0.008866128084710935,0.002378506663164899
2022-08-24,0.0,-0.0027701992804925685,-0.0011254628273471062
2022-08-25,0.0,0.010458507311963473,0.002732986354358611
2022-08-26,0.01213665214023381,0.004532043720584625,-0.0034285462257279587
2022-08-29,0.0023405728579944498,-0.01750480958160033,-0.0028863895085998233
2022-08-30,0.0,0.006159371434777775,-0.0004843174353088261
2022-08-31,0.0038839994078635753,-0.0021060608819930566,0.0010460782329948313
2022-09-01,0.0,-0.01660962948291884,-0.004843562974247767
2022-09-02,0.0,-0.0062437469834380095,-0.0005457631744604129
2022-09-05,0.0,-0.0011233800124814913,-0.002212553163404942
2022-09-06,0.0,0.0005024649110496256,-0.0039264154171226254
2022-09-07,0.0,-0.008829186340315135,0.00013363863176911334
2022-09-08,0.005735351282041935,0.008655747374104907,-0.0012426348730303954
2022-09-09,0.0,0.01177402300475167,0.00450446949800696
2022-09-12,0.0,0.008417684812255367,0.0010139415742019214
2022-09-13,0.005865037398833645,0.005588629113820925,-0.00691315631592613
2022-09-14,0.0025382050270930647,-0.019030875427155303,0.0006738499078892831
2022-09-15,0.0,-0.00030284140538954743,-0.003381952125511754
2022-09-16,0.0,-0.008748425581106913,0.0015896233101004853
2022-09-19,0.0,-0.008935721868741876,-0.0014300368438717838
2022-09-20,0.0,0.009321916501490814,-0.0020128026592232825
2022-09-21,-3.447925945554995e-05,-0.013701635046794535,-0.0032618491675725906
2022-09-22,0.0,-0.008728335526195842,-0.002505994811972223
2022-09-23,0.001346833495713105,-0.014439509883777376,-0.0063292152805877995
2022-09-26,0.0,-0.020539114667458544,-0.00486199861041505
2022-09-27,0.0022407057925041248,0.0030046124266064574,-0.0007886994830221009
2022-09-28,0.0,-0.0176301130906871,0.0015175521573993086
2022-09-29,0.0098000050297662,0.00021441986200288304,0.00040613333822788047
2022-09-30,0.0016716049758940248,-0.009315386717793552,-0.0027204867504019496
2022-10-03,0.0,0.0024726227626684846,0.0015823219266811134
2022-10-04,0.0,0.030808222728978124,0.003029335101014209
2022-10-05,0.011452072248714393,0.017524435692724754,-0.0002416226742493704
2022-10-06,0.00328072726634319,0.0014462767086834813,-0.001822523317745764
2022-10-07,0.0011781270387106401,-0.010656756285139332,-0.0037810299687959137
2022-10-10,0.00045616471540545504,-0.02575243006135132,-0.002732804703821837
2022-10-11,0.0,-0.016165155437356492,-0.0013702758872370076
2022-10-12,0.008254425988140695,-0.0059724650991634385,-0.00014911198000896767
2022-10-13,0.03728282240310177,-0.010940091371435276,-0.0004341638060001126
2022-10-14,0.0,0.016072224010433435,-0.004133433299251219
2022-10-17,0.0,-0.0072799358333038265,0.0017044572530830623
2022-10-18,0.0038583050417684505,0.01563321943587532,0.0005505394921397798
2022-10-19,0.002851364373569925,-0.005144762053776039,-0.003698327648540127
2022-10-20,0.0,-0.008863784716106512,0.0002707257076932746
2022-10-21,0.0033056850379702745,-0.005428593061855019,0.0031534806485927465
2022-10-24,0.0,-0.013442098443759508,-0.00408240860416523
2022-10-25,0.0,0.002749008705216941,0.0038781371333512175
2022-10-26,-0.000126622189835905,0.010449901476867685,0.007842839550230029
2022-10-27,0.00024404092906794497,-0.0022836634518367495,-0.0027439849270197007
2022-10-28,0.0,-0.01710142823589548,-0.001222213224532602
2022-10-31,0.0,0.004473256080009783,-0.0037623940701940954
2022-11-01,0.00160713851649434,0.020395371874357467,0.0012519471279955896
2022-11-02,0.011464625842028751,0.007673249209194478,-0.0014740549685374547
2022-11-03,0.0,-0.018215772794995085,-0.0030983842344134527
2022-11-04,0.0,0.014435623198490927,0.00949700861863112
2022-11-07,0.0,0.017079100231919178,0.0008834978758491111
2022-11-08,0.0013629760611186,0.003674508670370268,0.0034762208590167058
2022-11-09,0.016275532217982,0.001425247358695712,-0.0003451485684241281
2022-11-10,0.003826500078296615,-0.00921091675476276,0.012907877845432932
2022-11-11,0.006349567345686985,0.039395944047486794,0.010579879713397437
2022-11-14,-9.093044916142513e-05,0.013703813362532737,-0.0005740170505537808
2022-11-15,-0.0003311779477997051,0.010044172563533805,0.002673918738881766
2022-11-16,0.00275534300079531,-0.0036657671729177542,-0.003391984971940931
2022-11-17,0.0036027115221660896,-0.0033189929654297073,-0.0035749044273666116
2022-11-18,0.002473950395553635,-0.001903087408133955,0.00038314780040163676
2022-11-21,0.0,-0.005129197089229305,-0.0054394973644458725
2022-11-22,0.00107190292636471,-0.0012025631821443825,0.0025843846119648424
2022-11-23,0.0,0.004972158177471066,0.004329369288670731
2022-11-24,0.0,0.013415573527302672,0.004500895722443357
2022-11-25,0.011297278952341974,-0.0019369185528864098,-0.0011848840111828044
2022-11-28,0.0040822242945424605,-0.00663364484360863,-0.002667866896962745
2022-11-29,-0.00050314275212776,0.012609838834976851,0.0022302020688407657
2022-11-30,0.0,0.0072593856309640945,0.0073050575644566925
2022-12-01,0.032696624791628125,0.008347994614106633,0.006642801660489664
2022-12-02,0.001709766624852925,-0.012021713255425023,0.0029376151181503022
2022-12-05,0.01006468865271016,0.01595926594198045,-0.003646673207157321
2022-12-06,0.0038592942397629947,-0.00016296754149123827,-0.0039573354861342355
2022-12-07,0.0,-0.010604482937323512,0.0023144409724082937
2022-12-08,0.0,0.009444641161445435,0.000844628995688046
2022-12-09,0.0,0.01568222044251585,0.0011868838654282212
2022-12-12,0.004563940563993525,-0.009455743832930174,-0.002986699107743225
2022-12-13,0.0,0.002933145645349516,0.0047999578180248
2022-12-14,0.0,0.0044817231181240366,0.0014253442421470904
2022-12-15,-9.613739256006e-05,-0.00664099211246358,-0.008792622795439221
2022-12-16,0.000952093074837555,-0.005014241324364873,0.0018001964389410161
2022-12-19,0.0,-0.006125187122105605,0.0009986634393063646
2022-12-20,0.0018835198836250448,-0.016584865997702442,0.005402232332075838
2022-12-21,0.00350799422415326,0.001194019371806199,-0.00022371281720598183
2022-12-22,0.002984631530323035,0.0113416342062942,-0.0016511038505161244
2022-12-23,0.0,-0.005731507055944687,0.001225333078587571
2022-12-26,0.0,0.003689356689033057,0.0011901986205234568
2022-12-27,0.0,0.004340225014805464,-0.0015232921184613916
2022-12-28,1.2362733271725001e-05,0.00047845132639904735,-0.0018585271762408288
2022-12-29,0.003665232918790585,-0.007389605485888736,0.0042149000845790215
2022-12-30,0.0,0.0024683446710455957,0.0039300296491388605
2023-01-02,0.0,-0.021432846656633576,-0.0008315511486397934
2023-01-03,0.002056971242013865,0.007973625085572181,-0.0029471467743547837
2023-01-04,0.0,0.003729343940838303,0.002099644850727263
2023-01-05,0.0018301015355002947,0.008628812747218863,-0.0019057746655391757
2023-01-06,0.0,0.0011651055744340982,0.006288692821704977
2023-01-09,0.0035793547677013303,0.011548622041348624,0.0051810503374042464
2023-01-10,0.0,0.0004792283382003727,0.00011961654343711265
2023-01-11,0.002162909830857775,0.005616085172489278,0.00019248336948849622
2023-01-12,0.004389633605177255,0.00311683657057967,0.006462436878395084
2023-01-13,0.0009500855239216149,0.0024446533594018505,0.003618830900165197
2023-01-16,0.0,-0.000663938991386002,-0.0005507195738488901
2023-01-17,0.0029651860503415,-0.0004413428155463788,-0.000734657462233708
2023-01-18,0.002228900976038485,0.008470367627308104,0.00047596770486450654
2023-01-19,0.00187569430254422,-0.0035762058840604245,-0.00014667328774797816
2023-01-20,0.0,0.007095800970437693,0.0013758101952469576
2023-01-23,0.0,0.00811559529598088,-0.0006363282174441729
2023-01-24,0.005100185843161365,0.011950989248418746,0.0014384211791056525
2023-01-25,0.0009669349242456351,0.0017299768939813447,0.0018238319279516477
2023-01-26,0.006909109384552435,0.009569191473759073,0.0006149726037188895
2023-01-27,0.0,0.002743106979538938,-7.41300707758756e-05
2023-01-30,0.0,-0.007650654614629897,-0.00044138114047151145
2023-01-31,0.0,-0.0061365931920198255,-0.0011099304706346286
2023-02-01,0.0,0.007527309735857005,0.004878149688482759
2023-02-02,0.001980200220891175,-0.0024949939552881173,0.000922300690971686
2023-02-03,0.0,-0.0011902037363161813,-0.007934499019302977
2023-02-06,0.0035468155586595197,-0.004377705726223465,-0.006181506043157279
2023-02-07,0.0103097949395851,0.001921087520066844,1.1619072539659214e-05
2023-02-08,0.003668909791018255,0.0029491040056805183,1.8838832997580823e-05
2023-02-09,0.0,0.0014700964459380549,6.413821392215923e-05
2023-02-10,0.0,-0.008327448964552342,-0.0018744448725616395
2023-02-13,0.0,-0.0030970300169677013,-0.0021580644599933667
2023-02-14,0.0,0.004410717326982123,-0.000230251608447504
2023-02-15,0.0,-0.006723089538348757,-0.00550506173685994
2023-02-16,0.0037460267563405097,0.005580147104492276,-0.000356110663003723
2023-02-17,0.0,-0.006314692629135987,-0.002274071952041495
2023-02-20,0.0,0.0039879534004692175,0.0019188797168321842
2023-02-21,0.00480835749688899,-0.002265381774408211,-0.0034792824851824274
2023-02-22,0.0,-0.011936842823415636,-0.0011401706214299438
2023-02-23,0.0,-0.002080147156132209,0.0013116721323669165
2023-02-24,0.001226871050249205,-0.0007757166263908505,-0.005813136222157219
2023-02-27,0.0023383894907200347,-0.00722176618248231,-0.0014318050135812706
2023-02-28,0.0,-0.0025740250825420008,-0.00027596005912055124
2023-03-01,0.00081399416943352,0.011213333803474867,0.004591776770945638
2023-03-02,0.0,-0.003815119610214395,-0.002817305053621927
2023-03-03,0.0,0.005975759143381901,0.004116058940125153
2023-03-06,0.00102305874354156,0.004349305996809197,-0.0021267864615088783
2023-03-07,0.00068817674950594,-0.0013925831666266387,-0.006061948597286199
2023-03-08,0.0,-0.008113013990774612,-0.001640265445601555
2023-03-09,0.04985059643717512,0.0009892264484688985,0.00013357656156064537
2023-03-10,0.00326599785162338,-0.018808041883693446,0.0020288479109162568
2023-03-13,0.00986077134418525,-0.003249701869610685,0.0072810994246343555
2023-03-14,0.0,-0.022082916611018633,-0.0015562556849776264
2023-03-15,0.00132814454324893,0.008519031438025087,-0.002650847898678714
2023-03-16,0.00014595109359209,-0.011202875125447683,0.0017739704870017052
2023-03-17,0.0,0.015738066647399948,0.002730089420796737
2023-03-20,0.0,-0.01641909054392977,0.0021993230743285338
2023-03-21,0.005255325238878815,0.011313251989482244,-0.0010896014173047317
2023-03-22,0.00014986221715094,0.014084349909757663,0.0023321863016220897
2023-03-23,0.0008395958830975201,0.0021936338973339766,0.003771215440044268
2023-03-24,0.0,-0.0019633232002548664,-0.0012406456984245856
2023-03-27,0.0,-0.0018750249054552668,-0.0004388872405223535
2023-03-28,0.0,0.005411871237515019,0.002102587703112396
2023-03-29,0.0011872164326853399,0.011051215990442417,-0.0030885716065516973
2023-03-30,0.0,-0.0025395239894202702,0.0015608471719306834
2023-03-31,0.00028354463258932,0.00705348881097134,-0.0008054200449864854
2023-04-03,0.001380609240422,0.005164824305772729,0.001241561558931393
2023-04-04,0.0033890418796809403,-0.0007261635811474291,0.0012202368089517903
2023-04-05,0.0,-0.009935831863227981,-0.0010306424102529384
2023-04-06,0.00046158278012735506,-0.00753062969379159,-0.0009917870631227814
2023-04-07,0.0,0.0024403982397152336,-8.474125073051645e-05
2023-04-10,0.0,0.0056366588649415916,-0.0026879468709075445
2023-04-11,0.001521977444092985,0.011840418494448777,-0.0006886253734663874
2023-04-12,0.007514913748697951,0.0034657498992437335,0.0012439293576053214
2023-04-13,0.0,0.000135127563619304,0.004971319081544952
2023-04-14,0.0,0.003735949269599499,-0.0026045456217235197
2023-04-17,0.0,0.004613556900220524,-0.004233742638119073
2023-04-18,0.002402431270372735,0.0015209221228874288,-0.00032022674667709814
2023-04-19,0.0019584892373636547,-0.004205258063839999,-0.002417769334648606
2023-04-20,0.00190098958254882,-0.00038401350271152323,0.002447303331655508
2023-04-21,0.005498351624313639,-0.005388655571679211,-0.0014386274834211218
2023-04-24,0.001397480739712645,-0.0007477859424722632,0.0002686084501657819
2023-04-25,0.00012654215660316,-0.008028858649988091,-0.0021994142660058543
2023-04-26,0.0,-0.0031632387123350174,4.876148253141199e-05
2023-04-27,0.0,0.0009117654952722983,0.0009605936315440943
2023-04-28,0.005378914345441785,0.009344940360452745,-0.001058984399999579
2023-05-01,0.0,0.006701634085734528,-0.0012698196923900799
2023-05-02,0.009685507458010304,-0.0026280101111426065,0.0012889985080755623
2023-05-03,0.0,-0.01104551282817088,0.0026825488002210174
2023-05-04,0.0,0.007675900989691312,0.0017100826053329874
2023-05-05,0.0,0.0038116312164479466,0.0018168529204890941
2023-05-08,0.0,0.00018535476177414204,-0.0004838608349289367
2023-05-09,0.00210075189632889,-0.00023252543074791154,-0.002732443513821191
2023-05-10,0.001865997348208265,-0.002353617366368148,0.0018760148664842546
2023-05-11,0.002123949184734785,-0.002149494988983246,-0.0033936990975548353
2023-05-12,0.0,-0.002389751694125627,-0.003915666394135825
2023-05-15,0.00257553670054801,0.005657828923550271,0.0002889957522667075
2023-05-16,0.005753803352771775,0.001216056982785092,-0.0022338024184560645
2023-05-17,0.0,-0.010116458035464312,-0.001471657916165517
2023-05-18,0.0,0.00695801336831276,-0.0019002116368331621
2023-05-19,0.014162790799751024,0.0012358501475662517,0.002347179358535779
2023-05-22,0.00130352217748429,0.004955886710216876,-0.0003892851297949494
2023-05-23,0.010308454219982326,-0.005434622151029611,-0.0023077947176139775
2023-05-24,0.00012525161574078502,-0.00799335156988704,-0.0019503803469425546
2023-05-25,0.002436284477505645,-0.008871776541808478,-0.00407974463273593
2023-05-26,0.0,-0.0009756695353466009,0.0020643394983002857
2023-05-29,0.0,0.0027241378228727727,-0.0001319405914131226
2023-05-30,0.0033719007036356998,0.0012719024268774757,0.00021386908580336227
2023-05-31,0.0038373353142722847,-0.015751020030085366,-0.0011709739224582405
2023-06-01,0.0,0.0005925566116385911,0.003401507874065134
2023-06-02,0.0,0.02097068945714375,0.000821338153490957
2023-06-05,0.004201838001679385,0.010744838019884398,0.0006274590794274362
2023-06-06,0.0,0.002232048189543873,0.00021928391425908198
2023-06-07,0.0043320141732253546,-0.004152859571425931,-0.001307564695643304
2023-06-08,0.005980727281501475,-0.003186036763512148,0.0029863328422799432
2023-06-09,0.0025505074907634503,0.007298820140769188,0.0008812868791393435
2023-06-12,0.002164336230355905,0.0037688569253642636,-0.0004730197348494881
2023-06-13,0.0,0.006710328392689711,0.001834421288433888
2023-06-14,0.000952413699206585,0.00578639840984438,-0.00023780883723763374
2023-06-15,0.0,0.005109274620864819,0.0024907374137825037
2023-06-16,0.0033722922232242254,0.008005097233278214,-0.0016806636387834367
2023-06-19,0.0,-0.004942457799715244,-0.002224515146027718
2023-06-20,0.005083662130153875,-0.005074646335723578,-0.002212316648041789
2023-06-21,0.00384927374560205,-0.003065208484091791,0.000626962739317535
2023-06-22,0.0,-0.0034578149690235294,-0.0026810983600868876
2023-06-23,0.0021656302808761097,-0.01573690025956423,-0.0036984897564708223
2023-06-26,0.006450900475156694,-0.00042860189889869417,-0.000600247191142499
2023-06-27,0.00951401228386574,0.004310483268711239,0.0019430023867444564
2023-06-28,0.0023658441409525,0.011329623401684108,-0.002983697691746294
2023-06-29,0.0019303886793236203,-0.0038528329273496663,-0.0019682661176451425
2023-06-30,0.007629569026622725,0.0012101580179774503,0.0019857373530347455
2023-07-03,0.000747953916685095,0.012991690823151276,0.0009521934563574217
2023-07-04,0.0,-0.002007976807180715,0.0022130992292455076
2023-07-05,0.006849397413786,-0.004037717434193916,-0.0033467123474455363
2023-07-06,0.0,-0.011956023959435395,-0.0016207481610590298
2023-07-07,0.0,-0.01028358083346183,0.0034640062772677183
2023-07-10,0.0,-0.00037670362901794666,-0.0003732717832691397
2023-07-11,0.0,0.007026054193564086,0.003199674012613391
2023-07-12,0.0,-0.0012090831041024423,0.007391429484256387
2023-07-13,0.0,0.012168965022442756,0.006051836335394977
2023-07-14,0.004885157718563517,0.003059809769939161,0.0002943224333738857
2023-07-17,0.00188654065916496,0.0008316016344976454,-0.0011364832023498855
2023-07-18,0.003911795365911995,-0.005689091013758078,-0.00023697632669480743
2023-07-19,0.0029842841033257397,0.00462634826437704,-0.0022722719824408637
2023-07-20,0.00017395283850498,-0.004150315025650258,-0.0008610890426104169
2023-07-21,0.004267502944571065,0.00046809062346737576,-0.004175876992580455
2023-07-24,0.007894281479087644,-0.0008733073578533915,0.0011899577285838286
2023-07-25,0.006482957098653171,0.012976368854458197,0.0027588600243858463
2023-07-26,0.00349357991709286,0.0006464885212013055,0.0004708043253375664
2023-07-27,0.0010929346781888651,0.010263381938664766,-0.0018219406344403505
2023-07-28,0.001280299396188125,0.00045229872131285684,-0.0025262134975641407
2023-07-31,0.0024587127381725748,0.006090043283878495,0.0007959864026036282
2023-08-01,0.01490530577045091,-0.0005197502597648857,-0.004707224171602783
2023-08-02,0.013602587842684321,-0.015538055204691181,-0.004023480862660255
2023-08-03,0.0,-0.0078105057295388535,-0.00011241919604036573
2023-08-04,0.0044432604447936005,0.0032658244517973067,0.000312029638561917
